Faraday efficiency,Applied Potential (Faraday Efficiency),Applied Potential (NH3 Yield),Electrocatalyst,Elements of electrocatalyst_0,Elements of electrocatalyst_1,Elements of electrocatalyst_2,Elements of electrocatalyst_3,Elements of electrocatalyst_4,Elements of electrocatalyst_5,Elements of electrocatalyst_6,Morphology of electrocatalyst,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_Hollow,Judge_Core_Shell,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_COF,Judge_MOF,Judge_Hydroxide_Oxyhydroxide,Judge_Spinel,Judge_Perovskite,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_c3n4,Judge_MXene,Judge_Steel,Judge_Carbon_Cloth,Judge_Hydrothermal,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Electrochemical_Deposition,pH_acidic,pH_alkaline,pH_ionic liquid,pH_khco3,pH_li tfsi,pH_nabf4,pH_neutral,pH_weak acid,pH_nan,Electrolyte without concentration_h2so4,Electrolyte without concentration_hcl,Electrolyte without concentration_k2so4,Electrolyte without concentration_kclo4,Electrolyte without concentration_koh,Electrolyte without concentration_li2so4,Electrolyte without concentration_licl,Electrolyte without concentration_liclo4,Electrolyte without concentration_lioh,Electrolyte without concentration_na2so4,Electrolyte without concentration_naoh,Electrolyte without concentration_pbs,Electrolyte without concentration_nan,Yield_mg_edited,N-15 labeling_mentioned,Yield_cm_edited,N-15 labeling_nan,Yield_mg,Yield_cm,Element_0_atomic_number,Element_0_period,Element_0_group_number,Element_0_atomic_mass,Element_0_ionization_potential,Element_0_electronegativity,Element_0_ionization_energies,Element_0_electron_configuration,Element_0_atomic_radius,Element_1_atomic_number,Element_1_period,Element_1_group_number,Element_1_atomic_mass,Element_1_ionization_potential,Element_1_electronegativity,Element_1_ionization_energies,Element_1_electron_configuration,Element_1_atomic_radius,Element_2_atomic_number,Element_2_period,Element_2_group_number,Element_2_atomic_mass,Element_2_ionization_potential,Element_2_electronegativity,Element_2_ionization_energies,Element_2_electron_configuration,Element_2_atomic_radius,Element_3_atomic_number,Element_3_period,Element_3_group_number,Element_3_atomic_mass,Element_3_ionization_potential,Element_3_electronegativity,Element_3_ionization_energies,Element_3_electron_configuration,Element_3_atomic_radius,Element_4_atomic_number,Element_4_period,Element_4_group_number,Element_4_atomic_mass,Element_4_ionization_potential,Element_4_electronegativity,Element_4_ionization_energies,Element_4_electron_configuration,Element_4_atomic_radius,Element_5_atomic_number,Element_5_period,Element_5_group_number,Element_5_atomic_mass,Element_5_ionization_potential,Element_5_electronegativity,Element_5_ionization_energies,Element_5_electron_configuration,Element_5_atomic_radius,Element_6_atomic_number,Element_6_period,Element_6_group_number,Element_6_atomic_mass,Element_6_ionization_potential,Element_6_electronegativity,Element_6_ionization_energies,Element_6_electron_configuration,Element_6_atomic_radius
5.7,-0.2,-0.2,v-alpha-fe2o3,Fe, O, V,,,,,polyhedral-like structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7,0.0,,1.0,68.7 mu g h(-1) mg(cat.)(-1),,26,4,8,55.845,7.9024681,1.83,"[7.9024681, 16.19921, 30.651, 54.91, 75.0, 98.985, 124.976, 151.06, 233.6, 262.1, 290.9, 330.8, 361.0, 392.2, 456.2, 489.312, 1262.7, 1357.8, 1460.0, 1575.6, 1687.0, 1798.4, 1950.4, 2045.759, 8828.1879, 9277.6818]",[Ar].3d6.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,23.0,4.0,5.0,50.9415,6.746187,1.63,"[6.746187, 14.634, 29.3111, 46.709, 65.28165, 128.125, 150.72, 173.55, 206.0, 230.5, 254.8, 308.5, 336.274, 896.0, 977.2, 1062.9, 1165.2, 1258.9, 1354.2, 1486.7, 1569.656, 6851.3109, 7246.1226]",[Ar].3d3.4s2,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.6,-0.4,-0.35,cu-nanosphere electrode,Cu,,,,,,,nanosphere film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,16.2,1.0,,16.2 & mu;g/h cm(2),29,4,11,63.546,7.72638,1.9,"[7.72638, 20.29239, 36.841, 57.38, 79.8, 103.0, 139.0, 166.0, 198.0, 232.2, 265.33, 367.0, 401.0, 436.0, 483.1, 518.7, 552.8, 632.5, 670.608, 1690.5, 1800.0, 1918.0, 2044.0, 2179.4, 2307.3, 2479.1, 2586.954, 11062.4313, 11567.613]",[Ar].3d10.4s1,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1,-0.4,-0.4,BNC-NSs,B, N,,,,,,nanospheres,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,,1.0,15.7 mu gNH3 h-1 mgcat.-1,,5,2,13,10.811,8.298019,2.04,"[8.298019, 25.15483, 37.93059, 259.3715, 340.2260229]",[He].2s2.2p1,0.85,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,-0.3,-0.35,Pt/Au-N(ZIF),Pt, Au, N,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,,1.0,>161 mu g mg(cat)(-1) h(-1),,78,6,10,195.084,8.95883,2.28,"[8.95883, 18.56, 29.0, 43.0, 56.0, 75.0, 91.0, 109.0, 126.0, 144.9, 220.4, 245.0, 269.0, 293.0, 332.0, 358.0, 392.0, 445.0, 479.0, 507.0, 550.0, 610.0, 660.0, 710.0, 760.0, 820.0, 870.0, 930.0, 980.0, 1040.0, 1090.0, 1140.0, 1402.0, 1454.0, 1509.0, 1567.0, 1624.0, 1680.0, 1763.0, 1821.0, 1883.0, 1941.0, 2171.0, 2228.0, 2291.0, 2350.0, 2536.0, 2603.0, 2762.0, 2827.8, 4715.0, 4839.0, 4980.0, 5128.0, 5270.0, 5410.0, 5654.0, 5800.0, 5959.0, 6106.0, 6517.0, 6646.0, 6787.0, 6918.0, 7512.0, 7660.0, 7960.0, 8100.0, 17540.0, 17890.0, 18280.0, 18630.0, 20840.0, 21280.0, 21840.0, 22205.7, 88955.18, 90659.7]",[Xe].4f14.5d9.6s1,1.35,79.0,6.0,11.0,196.966569,9.225554,2.54,"[9.225554, 20.203, 30.0, 45.0, 60.0, 74.0, 94.0, 112.0, 130.1, 149.0, 168.2, 248.0, 275.0, 299.0, 324.0, 365.0, 392.0, 433.0, 487.0, 520.0, 550.0, 600.0, 650.0, 710.0, 760.0, 820.0, 870.0, 930.0, 990.0, 1040.0, 1100.0, 1150.0, 1210.0, 1475.0, 1527.0, 1584.0, 1644.0, 1702.0, 1758.0, 1845.0, 1904.0, 1967.0, 2026.0, 2261.0, 2320.0, 2383.0, 2443.0, 2640.0, 2708.0, 2870.0, 2941.0, 4888.0, 5013.0, 5156.0, 5307.0, 5452.0, 5594.0, 5846.0, 5994.0, 6156.0, 6305.0, 6724.0, 6854.0, 6997.0, 7130.0, 7760.0, 7910.0, 8210.0, 8360.0, 18040.0, 18400.0, 18790.0, 19150.0, 21470.0, 21920.0, 22500.0, 22868.1, 91515.82, 93254.3]",[Xe].4f14.5d10.6s1,1.35,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.3,-0.4,-0.5,v-doped tio2 nanorods,V, Ti, O,,,,,nanorods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.73,0.0,,1.0,17.73 mu g h(-1) mg(cat.)(-1),,23,4,5,50.9415,6.746187,1.63,"[6.746187, 14.634, 29.3111, 46.709, 65.28165, 128.125, 150.72, 173.55, 206.0, 230.5, 254.8, 308.5, 336.274, 896.0, 977.2, 1062.9, 1165.2, 1258.9, 1354.2, 1486.7, 1569.656, 6851.3109, 7246.1226]",[Ar].3d3.4s2,1.35,22.0,4.0,4.0,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.74,-0.3,-0.35,Cationic Covalent Organic Polymer,C, N, H,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.2331,0.0,,1.0,81.2331 mug h(-1) mg(-1),,6,2,14,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,1.0,1.0,1.0,1.00794,13.598434599702,2.2,[13.598434599702],1s1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.92,-0.3,-0.35,mxene@nicob,Ni, Co, B,,,,,nanoparticles confined in mxene,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.7,1.0,,0.0,38.7 mu g h(-1) mg(cat.)(-1),,28,4,10,58.6934,7.639878,1.91,"[7.639878, 18.168838, 35.187, 54.92, 76.06, 108.0, 132.0, 162.0, 193.2, 224.7, 319.5, 351.6, 384.5, 429.3, 462.8, 495.4, 571.07, 607.02, 1541.0, 1646.0, 1758.0, 1880.0, 2008.1, 2130.5, 2295.6, 2399.259, 10288.8862, 10775.386]",[Ar].3d8.4s2,1.35,27.0,4.0,9.0,58.933195,7.88101,1.88,"[7.88101, 17.0844, 33.5, 51.27, 79.5, 102.0, 128.9, 157.8, 186.14, 275.4, 305.32, 336.1, 378.5, 410.0, 441.1, 511.96, 546.588, 1397.2, 1504.5, 1606.0, 1724.0, 1844.0, 1960.8, 2119.4, 2218.876, 9544.1833, 10012.122]",[Ar].3d7.4s2,1.35,5.0,2.0,13.0,10.811,8.298019,2.04,"[8.298019, 25.15483, 37.93059, 259.3715, 340.2260229]",[He].2s2.2p1,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.3,-0.3,-0.35,rh-se nc,Rh, Se,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.6,0.0,,1.0,175.6 +/- 23.6 mu g h(-1) mg(cat.)(-1),,45,5,9,102.9055,7.4589,2.28,"[7.4589, 18.08, 31.06, 42.0, 63.0, 80.0, 97.0, 115.1, 135.0, 207.51, 228.0, 252.1, 277.0, 306.0, 331.58, 389.3, 415.97, 739.0, 794.0, 857.0, 921.0, 984.0, 1061.0, 1131.0, 1202.0, 1274.0, 1344.0, 1544.0, 1604.9, 1677.6, 1763.0, 1851.0, 1903.0, 2063.0, 2129.22, 5018.0, 5203.0, 5406.0, 5600.0, 5940.0, 6161.0, 6444.0, 6623.262, 27486.983, 28311.965]",[Kr].4d8.5s1,1.35,34.0,4.0,16.0,78.96,9.752392,2.55,"[9.752392, 21.196, 31.697, 42.947, 68.3, 81.83, 155.327, 184.0, 219.0, 255.0, 291.0, 342.9, 383.0, 426.0, 473.0, 517.0, 650.5, 693.4, 739.8, 798.0, 845.8, 887.0, 989.6, 1036.36, 2540.7, 2674.0, 2820.0, 2964.0, 3146.0, 3301.8, 3507.0, 3636.526, 15367.491, 15968.084]",[Ar].3d10.4s2.4p4,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.9,-0.3,-0.35,superaerophilic gas diffusion electrode,Fe, Co, N, C,,,,hierarchical gas diffusion channels,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.1,0.0,,1.0,78.1 mu g h(-1) mg(cat.)(-1),,26,4,8,55.845,7.9024681,1.83,"[7.9024681, 16.19921, 30.651, 54.91, 75.0, 98.985, 124.976, 151.06, 233.6, 262.1, 290.9, 330.8, 361.0, 392.2, 456.2, 489.312, 1262.7, 1357.8, 1460.0, 1575.6, 1687.0, 1798.4, 1950.4, 2045.759, 8828.1879, 9277.6818]",[Ar].3d6.4s2,1.4,27.0,4.0,9.0,58.933195,7.88101,1.88,"[7.88101, 17.0844, 33.5, 51.27, 79.5, 102.0, 128.9, 157.8, 186.14, 275.4, 305.32, 336.1, 378.5, 410.0, 441.1, 511.96, 546.588, 1397.2, 1504.5, 1606.0, 1724.0, 1844.0, 1960.8, 2119.4, 2218.876, 9544.1833, 10012.122]",[Ar].3d7.4s2,1.35,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7,-0.45,-0.45,Cl-doped ultrathin GDY (Cl-GDY),C, Cl,,,,,,ultrathin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,10.7,1.0,,10.7 mu g h(-1) cm(-2),6,2,14,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,17.0,3.0,17.0,35.453,12.967633,3.16,"[12.967633, 23.81364, 39.8, 53.24, 67.68, 96.94, 114.2013, 348.306, 400.851, 456.7, 530.0, 591.58, 656.3, 750.23, 809.198, 3658.3438, 3946.2909]",[Ne].3s2.3p5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.3,-0.4,-0.4,"Ti3C2Tx (T = F, OH) MXene nanosheets",Ti, C, F, O, H,,,2D catalysts,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,,1.0,20.4 mu g h(-1) mg(cat.)(-1),,22,4,4,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,9.0,2.0,17.0,18.9984032,17.42282,3.98,"[17.42282, 34.97081, 62.70798, 87.175, 114.249, 157.16311, 185.1868, 953.89805, 1103.11748]",[He].2s2.2p5,0.5,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,1.0,1.0,1.0,1.00794,13.598434599702,2.2,[13.598434599702],1s1,0.25,,,,,,,,,,,,,,,,,,
80.1,-0.3,-0.35,N-2-microextractor (NME),Pd, C, N,,,,,ultra-thin interfacial system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,0.0,,1.0,58.3 mu g h(-1) mg(-1),,46,5,10,106.42,8.336839,2.2,"[8.336839, 19.43, 32.93, 46.0, 61.0, 84.1, 101.0, 120.0, 141.0, 159.9, 238.57, 260.0, 286.0, 311.0, 342.0, 369.1, 427.0, 457.5, 810.0, 869.0, 933.0, 1000.0, 1065.0, 1145.0, 1218.0, 1290.0, 1366.0, 1438.0, 1644.0, 1706.2, 1781.3, 1869.0, 1962.0, 2016.0, 2181.0, 2248.87, 5284.0, 5475.0, 5683.0, 5880.0, 6242.0, 6469.0, 6759.0, 6943.097, 28776.034, 29622.6]",[Kr].4d10,1.4,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.34,-0.3,-0.35,Fe-ReS2@N-CNF,Fe, Re, N, C,,,,nanosheets,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.4,0.0,,1.0,80.4 mu g h(-1) mg(cat.)(-1),,26,4,8,55.845,7.9024681,1.83,"[7.9024681, 16.19921, 30.651, 54.91, 75.0, 98.985, 124.976, 151.06, 233.6, 262.1, 290.9, 330.8, 361.0, 392.2, 456.2, 489.312, 1262.7, 1357.8, 1460.0, 1575.6, 1687.0, 1798.4, 1950.4, 2045.759, 8828.1879, 9277.6818]",[Ar].3d6.4s2,1.4,75.0,6.0,7.0,186.207,7.83352,1.9,"[7.83352, 16.6, 27.0, 39.1, 51.9, 67.0, 82.71, 144.4, 165.0, 187.0, 208.0, 236.0, 268.0, 291.0, 330.0, 377.0, 403.0, 429.0, 476.0, 520.0, 570.0, 620.0, 670.0, 720.0, 760.0, 810.0, 860.0, 910.0, 953.0, 1194.0, 1242.0, 1294.0, 1349.0, 1402.0, 1454.0, 1530.0, 1583.0, 1641.0, 1696.0, 1912.0, 1966.0, 2025.0, 2080.0, 2240.0, 2302.0, 2450.0, 2514.5, 4214.0, 4335.0, 4468.0, 4609.0, 4745.0, 4877.0, 5099.0, 5236.0, 5388.0, 5528.0, 5919.0, 6042.0, 6176.0, 6300.0, 6810.0, 6952.0, 7230.0, 7366.0, 16080.0, 16410.0, 16780.0, 17120.0, 19000.0, 19420.0, 19950.0, 20297.4, 81556.9, 83162.3]",[Xe].4f14.5d5.6s2,1.35,7.0,2.0,15.0,14.0067,14.53413,3.04,"[14.53413, 29.60125, 47.4453, 77.4735, 97.8901, 552.06733, 667.046121]",[He].2s2.2p3,0.65,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.42,-0.6,-0.6,tio2/ti3c2tx hybrid,Ti, O, C,,,,,nanosheet array,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,1.0,,0.0,26.32 mu g h(-1) mg(cat.)(-1),,22,4,4,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,6.0,2.0,14.0,12.0107,11.260288,2.55,"[11.260288, 24.383154, 47.88778, 64.49352, 392.090518, 489.993198]",[He].2s2.2p2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.55,0.55,-0.35,La2Ti2O7 nanosheets,La, Ti, O,,,,,nanosheet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,0.0,,1.0,25.15 mu g h(-1) mg(cat.)(-1),,57,6,3,138.90547,5.5769,1.1,"[5.5769, 11.18496, 19.1773, 49.95, 61.6, 74.0, 88.0, 105.0, 119.0, 151.4, 168.77, 275.0, 303.0, 332.0, 364.0, 393.0, 431.0, 464.0, 498.0, 533.0, 566.0, 696.0, 731.0, 770.0, 806.0, 865.0, 906.0, 995.0, 1039.09, 1800.0, 1884.0, 1974.0, 2069.0, 2162.0, 2259.0, 2377.0, 2473.0, 2577.0, 2674.0, 2950.0, 3036.0, 3133.0, 3222.0, 3416.0, 3515.0, 3704.0, 3800.0, 8669.0, 8914.0, 9184.0, 9437.0, 10136.0, 10426.0, 10789.0, 11033.4, 45144.996, 46245.6]",[Xe].5d1.6s2,1.95,22.0,4.0,4.0,47.867,6.82812,1.54,"[6.82812, 13.5755, 27.49171, 43.26717, 99.299, 119.533, 140.68, 170.5, 192.1, 215.92, 265.07, 291.5, 787.67, 864.0, 944.5, 1042.5, 1130.2, 1220.3, 1346.3, 1425.257, 6249.0226, 6625.8073]",[Ar].3d2.4s2,1.4,8.0,2.0,16.0,15.9994,13.618055,3.44,"[13.618055, 35.12112, 54.93554, 77.4135, 113.899, 138.1189, 739.32683, 871.409883]",[He].2s2.2p4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.26,-0.25,-0.25,Pd3Cu,Pd, Cu,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,0.0,,1.0,22.9 mu g h(-1) mg(cat)(-1),,46,5,10,106.42,8.336839,2.2,"[8.336839, 19.43, 32.93, 46.0, 61.0, 84.1, 101.0, 120.0, 141.0, 159.9, 238.57, 260.0, 286.0, 311.0, 342.0, 369.1, 427.0, 457.5, 810.0, 869.0, 933.0, 1000.0, 1065.0, 1145.0, 1218.0, 1290.0, 1366.0, 1438.0, 1644.0, 1706.2, 1781.3, 1869.0, 1962.0, 2016.0, 2181.0, 2248.87, 5284.0, 5475.0, 5683.0, 5880.0, 6242.0, 6469.0, 6759.0, 6943.097, 28776.034, 29622.6]",[Kr].4d10,1.4,29.0,4.0,11.0,63.546,7.72638,1.9,"[7.72638, 20.29239, 36.841, 57.38, 79.8, 103.0, 139.0, 166.0, 198.0, 232.2, 265.33, 367.0, 401.0, 436.0, 483.1, 518.7, 552.8, 632.5, 670.608, 1690.5, 1800.0, 1918.0, 2044.0, 2179.4, 2307.3, 2479.1, 2586.954, 11062.4313, 11567.613]",[Ar].3d10.4s1,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.62,-0.3,-0.35,PdCu3,Pd, Cu,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1,0.0,,1.0,19.1 mu g h(-1) mg(cat)(-1),,46,5,10,106.42,8.336839,2.2,"[8.336839, 19.43, 32.93, 46.0, 61.0, 84.1, 101.0, 120.0, 141.0, 159.9, 238.57, 260.0, 286.0, 311.0, 342.0, 369.1, 427.0, 457.5, 810.0, 869.0, 933.0, 1000.0, 1065.0, 1145.0, 1218.0, 1290.0, 1366.0, 1438.0, 1644.0, 1706.2, 1781.3, 1869.0, 1962.0, 2016.0, 2181.0, 2248.87, 5284.0, 5475.0, 5683.0, 5880.0, 6242.0, 6469.0, 6759.0, 6943.097, 28776.034, 29622.6]",[Kr].4d10,1.4,29.0,4.0,11.0,63.546,7.72638,1.9,"[7.72638, 20.29239, 36.841, 57.38, 79.8, 103.0, 139.0, 166.0, 198.0, 232.2, 265.33, 367.0, 401.0, 436.0, 483.1, 518.7, 552.8, 632.5, 670.608, 1690.5, 1800.0, 1918.0, 2044.0, 2179.4, 2307.3, 2479.1, 2586.954, 11062.4313, 11567.613]",[Ar].3d10.4s1,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
